index,SXXJ number,Container,Date,Time_UTC,Latitude,Longitude,Accuracy,Active,Reverse,Sleep,Door,Mount,Motion,GForce,Tilt,Temperature,Humidity,Light,Origin,Destination
#,[No],[No],[yyyy-MM-dd],[hh:mm:ss],[deg decimal],[deg decimal],[m],[1=yes|0=no],[1=yes|0=no],[1=yes|0=no],[1=open|0=closed],[1=not mounted|0=mounted],[1=motion|0=no motion],[g],[deg],[Celsius],[%],[Lux],[],[]
3353,B,NONE,2016-02-12,11:34:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.000,NA,NA,,
3354,B,NONE,2016-02-12,11:36:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.000,NA,NA,,
3355,B,NONE,2016-02-12,12:31:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.700,NA,NA,,
3356,B,NONE,2016-02-12,12:31:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.700,NA,NA,,
3357,B,NONE,2016-02-12,12:36:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.800,NA,NA,,
3358,B,NONE,2016-02-12,13:34:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.800,NA,NA,,
3359,B,NONE,2016-02-12,13:36:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.800,NA,NA,,
3360,B,NONE,2016-02-12,14:31:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.800,NA,NA,,
3361,B,NONE,2016-02-12,14:31:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.800,NA,NA,,
3362,B,NONE,2016-02-12,14:36:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.800,NA,NA,,
3363,B,NONE,2016-02-12,15:34:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.800,NA,NA,,
3364,B,NONE,2016-02-12,15:36:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.800,NA,NA,,
3365,B,NONE,2016-02-12,16:31:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.300,NA,NA,,
3366,B,NONE,2016-02-12,16:32:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.300,NA,NA,,
3367,B,NONE,2016-02-12,16:36:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.400,NA,NA,,
3368,B,NONE,2016-02-12,17:34:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.800,NA,NA,,
3369,B,NONE,2016-02-12,17:36:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.800,NA,NA,,
3370,B,NONE,2016-02-12,18:31:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.500,NA,NA,,
3371,B,NONE,2016-02-12,18:31:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.600,NA,NA,,
3372,B,NONE,2016-02-12,18:36:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.700,NA,NA,,
3373,B,NONE,2016-02-12,19:34:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.300,NA,NA,,
3374,B,NONE,2016-02-12,19:36:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.300,NA,NA,,
3375,B,NONE,2016-02-12,20:31:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000,NA,NA,,
3376,B,NONE,2016-02-12,20:32:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000,NA,NA,,
3377,B,NONE,2016-02-12,20:36:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100,NA,NA,,
3378,B,NONE,2016-02-12,21:34:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.300,NA,NA,,
3379,B,NONE,2016-02-12,21:36:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.300,NA,NA,,
3380,B,NONE,2016-02-12,22:31:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.500,NA,NA,,
3381,B,NONE,2016-02-12,22:32:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.500,NA,NA,,
3382,B,NONE,2016-02-12,22:36:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.400,NA,NA,,
3383,B,NONE,2016-02-12,23:34:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.800,NA,NA,,
3384,B,NONE,2016-02-12,23:36:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.800,NA,NA,,
3385,B,NONE,2016-02-13,00:31:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.600,NA,NA,,
3386,B,NONE,2016-02-13,00:32:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.600,NA,NA,,
3387,B,NONE,2016-02-13,00:36:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.600,NA,NA,,
3388,B,NONE,2016-02-13,01:34:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.400,NA,NA,,
3389,B,NONE,2016-02-13,01:36:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.400,NA,NA,,
3390,B,NONE,2016-02-13,02:31:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.500,NA,NA,,
3391,B,NONE,2016-02-13,02:32:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.500,NA,NA,,
3392,B,NONE,2016-02-13,02:36:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.300,NA,NA,,
3393,B,NONE,2016-02-13,03:34:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.600,NA,NA,,
3394,B,NONE,2016-02-13,03:36:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.600,NA,NA,,
3395,B,NONE,2016-02-13,04:31:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.800,NA,NA,,
3396,B,NONE,2016-02-13,04:32:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.800,NA,NA,,
3397,B,NONE,2016-02-13,04:36:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.700,NA,NA,,
3398,B,NONE,2016-02-13,05:34:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.100,NA,NA,,
3399,B,NONE,2016-02-13,05:36:04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.100,NA,NA,,
3400,B,NONE,2016-02-13,06:31:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.300,NA,NA,,
3401,B,NONE,2016-02-13,06:32:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.300,NA,NA,,
3402,B,NONE,2016-02-13,06:36:04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.100,NA,NA,,
3403,B,NONE,2016-02-13,07:34:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.400,NA,NA,,
3404,B,NONE,2016-02-13,07:36:04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.500,NA,NA,,
3405,B,NONE,2016-02-13,08:31:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.700,NA,NA,,
3406,B,NONE,2016-02-13,08:32:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.600,NA,NA,,
3407,B,NONE,2016-02-13,08:36:04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.500,NA,NA,,
3408,B,NONE,2016-02-13,09:34:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.900,NA,NA,,
3409,B,NONE,2016-02-13,09:36:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.900,NA,NA,,
3410,B,NONE,2016-02-13,10:31:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.000,NA,NA,,
3411,B,NONE,2016-02-13,10:32:09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.000,NA,NA,,
3412,B,NONE,2016-02-13,10:36:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.900,NA,NA,,
3413,B,NONE,2016-02-13,11:34:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.200,NA,NA,,
3414,B,NONE,2016-02-13,11:36:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.200,NA,NA,,
3415,B,NONE,2016-02-13,12:31:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.400,NA,NA,,
3416,B,NONE,2016-02-13,12:32:09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.400,NA,NA,,
3417,B,NONE,2016-02-13,12:36:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.200,NA,NA,,
3418,B,NONE,2016-02-13,13:34:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.500,NA,NA,,
3419,B,NONE,2016-02-13,13:36:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.500,NA,NA,,
3420,B,NONE,2016-02-13,14:31:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.700,NA,NA,,
3421,B,NONE,2016-02-13,14:32:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.700,NA,NA,,
3422,B,NONE,2016-02-13,14:36:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.500,NA,NA,,
3423,B,NONE,2016-02-13,15:34:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.100,NA,NA,,
3424,B,NONE,2016-02-13,15:36:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.100,NA,NA,,
3425,B,NONE,2016-02-13,16:31:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.700,NA,NA,,
3426,B,NONE,2016-02-13,16:32:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.700,NA,NA,,
3427,B,NONE,2016-02-13,16:36:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.600,NA,NA,,
3428,B,NONE,2016-02-13,17:34:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.100,NA,NA,,
3429,B,NONE,2016-02-13,17:36:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.100,NA,NA,,
3430,B,NONE,2016-02-13,18:31:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.400,NA,NA,,
3431,B,NONE,2016-02-13,18:32:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.400,NA,NA,,
3432,B,NONE,2016-02-13,18:36:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.300,NA,NA,,
3433,B,NONE,2016-02-13,19:34:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.700,NA,NA,,
3434,B,NONE,2016-02-13,19:36:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.700,NA,NA,,
3435,B,NONE,2016-02-13,20:31:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.300,NA,NA,,
3436,B,NONE,2016-02-13,20:32:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.300,NA,NA,,
3437,B,NONE,2016-02-13,20:36:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.200,NA,NA,,
3438,B,NONE,2016-02-13,21:34:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.000,NA,NA,,
3439,B,NONE,2016-02-13,21:36:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.000,NA,NA,,
3440,B,NONE,2016-02-13,22:31:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.600,NA,NA,,
3441,B,NONE,2016-02-13,22:32:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.600,NA,NA,,
3442,B,NONE,2016-02-13,22:36:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.500,NA,NA,,
3443,B,NONE,2016-02-13,23:34:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.100,NA,NA,,
3444,B,NONE,2016-02-13,23:36:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.100,NA,NA,,
3445,B,NONE,2016-02-14,00:31:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.200,NA,NA,,
3446,B,NONE,2016-02-14,00:32:09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.200,NA,NA,,
3447,B,NONE,2016-02-14,00:36:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.100,NA,NA,,
3448,B,NONE,2016-02-14,01:34:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.500,NA,NA,,
3449,B,NONE,2016-02-14,01:36:09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.500,NA,NA,,
3450,B,NONE,2016-02-14,02:31:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.400,NA,NA,,
3451,B,NONE,2016-02-14,02:32:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.400,NA,NA,,
3452,B,NONE,2016-02-14,02:36:09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.200,NA,NA,,
3453,B,NONE,2016-02-14,03:34:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.000,NA,NA,,
3454,B,NONE,2016-02-14,03:36:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.000,NA,NA,,
3455,B,NONE,2016-02-14,04:31:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.700,NA,NA,,
3456,B,NONE,2016-02-14,04:32:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.700,NA,NA,,
3457,B,NONE,2016-02-14,04:36:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.500,NA,NA,,
3458,B,NONE,2016-02-14,05:34:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.400,NA,NA,,
3459,B,NONE,2016-02-14,05:36:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.400,NA,NA,,
3460,B,NONE,2016-02-14,06:31:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.300,NA,NA,,
3461,B,NONE,2016-02-14,06:32:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.300,NA,NA,,
3462,B,NONE,2016-02-14,06:36:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.100,NA,NA,,
3463,B,NONE,2016-02-14,07:34:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.300,NA,NA,,
3464,B,NONE,2016-02-14,07:36:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.200,NA,NA,,
3465,B,NONE,2016-02-14,08:31:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.200,NA,NA,,
3466,B,NONE,2016-02-14,08:32:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.200,NA,NA,,
3467,B,NONE,2016-02-14,08:36:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.100,NA,NA,,
3468,B,NONE,2016-02-14,09:34:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.400,NA,NA,,
3469,B,NONE,2016-02-14,09:36:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.400,NA,NA,,
3470,B,NONE,2016-02-14,10:31:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.600,NA,NA,,
3471,B,NONE,2016-02-14,10:32:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.600,NA,NA,,
3472,B,NONE,2016-02-14,10:36:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.500,NA,NA,,
3473,B,NONE,2016-02-14,11:34:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.900,NA,NA,,
3474,B,NONE,2016-02-14,11:36:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.900,NA,NA,,
3475,B,NONE,2016-02-14,12:31:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.600,NA,NA,,
3476,B,NONE,2016-02-14,12:32:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.600,NA,NA,,
3477,B,NONE,2016-02-14,12:36:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.500,NA,NA,,
3478,B,NONE,2016-02-14,13:34:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.300,NA,NA,,
3479,B,NONE,2016-02-14,13:36:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.300,NA,NA,,
3480,B,NONE,2016-02-14,14:31:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.600,NA,NA,,
3481,B,NONE,2016-02-14,14:32:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.600,NA,NA,,
3482,B,NONE,2016-02-14,14:36:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.400,NA,NA,,
3483,B,NONE,2016-02-14,15:34:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.100,NA,NA,,
3484,B,NONE,2016-02-14,15:36:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.100,NA,NA,,
3485,B,NONE,2016-02-14,16:31:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.900,NA,NA,,
3486,B,NONE,2016-02-14,16:32:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.900,NA,NA,,
3487,B,NONE,2016-02-14,16:36:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.800,NA,NA,,
3488,B,NONE,2016-02-14,17:34:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.300,NA,NA,,
3489,B,NONE,2016-02-14,17:36:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.300,NA,NA,,
3490,B,NONE,2016-02-14,18:31:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.100,NA,NA,,
3491,B,NONE,2016-02-14,18:32:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.100,NA,NA,,
3492,B,NONE,2016-02-14,18:36:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.000,NA,NA,,
3493,B,NONE,2016-02-14,19:34:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.100,NA,NA,,
3494,B,NONE,2016-02-14,19:36:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.100,NA,NA,,
3495,B,NONE,2016-02-14,20:31:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.100,NA,NA,,
3496,B,NONE,2016-02-14,20:32:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.100,NA,NA,,
3497,B,NONE,2016-02-14,20:36:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.900,NA,NA,,
3498,B,NONE,2016-02-14,21:34:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.200,NA,NA,,
3499,B,NONE,2016-02-14,21:36:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.100,NA,NA,,
3500,B,NONE,2016-02-14,22:31:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.800,NA,NA,,
3501,B,NONE,2016-02-14,22:32:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.800,NA,NA,,
3502,B,NONE,2016-02-14,22:36:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.700,NA,NA,,
3503,B,NONE,2016-02-14,23:34:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.200,NA,NA,,
3504,B,NONE,2016-02-14,23:36:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.200,NA,NA,,
3505,B,NONE,2016-02-15,00:31:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.300,NA,NA,,
3506,B,NONE,2016-02-15,00:32:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.300,NA,NA,,
3507,B,NONE,2016-02-15,00:36:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.100,NA,NA,,
3508,B,NONE,2016-02-15,01:34:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.400,NA,NA,,
3509,B,NONE,2016-02-15,01:36:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.300,NA,NA,,
3510,B,NONE,2016-02-15,02:31:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.200,NA,NA,,
3511,B,NONE,2016-02-15,02:32:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.200,NA,NA,,
3512,B,NONE,2016-02-15,02:36:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.900,NA,NA,,
3513,B,NONE,2016-02-15,03:34:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.500,NA,NA,,
3514,B,NONE,2016-02-15,03:36:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.500,NA,NA,,
3515,B,NONE,2016-02-15,04:31:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.300,NA,NA,,
3516,B,NONE,2016-02-15,04:32:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.200,NA,NA,,
3517,B,NONE,2016-02-15,04:36:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.000,NA,NA,,
3518,B,NONE,2016-02-15,05:34:55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.100,NA,NA,,
3519,B,NONE,2016-02-15,05:36:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.000,NA,NA,,
3520,B,NONE,2016-02-15,06:31:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.600,NA,NA,,
3521,B,NONE,2016-02-15,06:32:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.500,NA,NA,,
3522,B,NONE,2016-02-15,06:36:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.400,NA,NA,,
3523,B,NONE,2016-02-15,07:34:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.500,NA,NA,,
3524,B,NONE,2016-02-15,07:36:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.500,NA,NA,,
3525,B,NONE,2016-02-15,08:31:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.800,NA,NA,,
3526,B,NONE,2016-02-15,08:32:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.800,NA,NA,,
3527,B,NONE,2016-02-15,08:36:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.700,NA,NA,,
3528,B,NONE,2016-02-15,09:34:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.300,NA,NA,,
3529,B,NONE,2016-02-15,09:36:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.300,NA,NA,,
3530,B,NONE,2016-02-15,10:31:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.600,NA,NA,,
3531,B,NONE,2016-02-15,10:32:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.600,NA,NA,,
3532,B,NONE,2016-02-15,10:36:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.400,NA,NA,,
3533,B,NONE,2016-02-15,11:34:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.900,NA,NA,,
3534,B,NONE,2016-02-15,11:36:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.900,NA,NA,,
3535,B,NONE,2016-02-15,12:31:43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.300,NA,NA,,
3536,B,NONE,2016-02-15,12:32:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.300,NA,NA,,
3537,B,NONE,2016-02-15,12:36:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.200,NA,NA,,
3538,B,NONE,2016-02-15,13:34:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.600,NA,NA,,
3539,B,NONE,2016-02-15,13:36:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.600,NA,NA,,
3540,B,NONE,2016-02-15,14:31:43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.800,NA,NA,,
3541,B,NONE,2016-02-15,14:32:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.800,NA,NA,,
3542,B,NONE,2016-02-15,14:36:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.600,NA,NA,,
3543,B,NONE,2016-02-15,15:34:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.900,NA,NA,,
3544,B,NONE,2016-02-15,15:36:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.900,NA,NA,,
3545,B,NONE,2016-02-15,16:31:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.200,NA,NA,,
3546,B,NONE,2016-02-15,16:32:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.200,NA,NA,,
3547,B,NONE,2016-02-15,16:36:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.000,NA,NA,,
3548,B,NONE,2016-02-15,17:34:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.300,NA,NA,,
3549,B,NONE,2016-02-15,17:36:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.300,NA,NA,,
3550,B,NONE,2016-02-15,18:31:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.300,NA,NA,,
3551,B,NONE,2016-02-15,18:32:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.300,NA,NA,,
3552,B,NONE,2016-02-15,18:36:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.200,NA,NA,,
3553,B,NONE,2016-02-15,19:34:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.300,NA,NA,,
3554,B,NONE,2016-02-15,19:36:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.300,NA,NA,,
